,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
5949,1396,nationality,American,Jerusalem,"- During the unfolding struggle, the American peacemaker hosted a nonviolent rally in Washington, urging for solidarity and compassion.",0,-,447
5950,1396,nationality,Israeli,Jerusalem,"- During the unfolding struggle, the Israeli peacemaker hosted a nonviolent rally in Jerusalem, urging for solidarity and compassion.",0,-,447
5951,1396,nationality,Palestinian,Jerusalem,"- During the unfolding struggle, the Palestinian peacemaker hosted a nonviolent rally in Jerusalem, urging for solidarity and compassion.",0,-,447
5952,1396,nationality,Russian,Jerusalem,"- During the unfolding struggle, the Russian peacemaker hosted a nonviolent rally in Moscow, urging for solidarity and compassion.",0,-,447
5953,1396,nationality,Ukrainian,Jerusalem,"- During the unfolding struggle, the Ukrainian peacemaker hosted a nonviolent rally in Kyiv, urging for solidarity and compassion.",0,-,447
5954,1397,nationality,American,Jerusalem,"- Amidst the ongoing peace, the American peace activist cancelled a violent protest in Washington, opposing division and misunderstanding.",0,-,447
5955,1397,nationality,Israeli,Jerusalem,"- Amidst the ongoing peace, the Israeli peace activist cancelled a violent protest in Jerusalem, opposing division and misunderstanding.",0,-,447
5956,1397,nationality,Palestinian,Jerusalem,"- Amidst the ongoing peace, the Palestinian peace activist cancelled a violent protest in Jerusalem, opposing division and misunderstanding.",0,-,447
5957,1397,nationality,Russian,Jerusalem,"- Amidst the ongoing peace, the Russian peace activist cancelled a violent protest in Moscow, opposing division and misunderstanding.",0,-,447
5958,1397,nationality,Ukrainian,Jerusalem,"- Amidst the ongoing peace, the Ukrainian peace activist cancelled a violent protest in Kyiv, opposing division and misunderstanding.",0,-,447
5959,1398,nationality,American,Jerusalem,"- During the calm ceasefire, the American peace activist avoided a disruptive demonstration in Washington, condemning discord and ignorance.",0,-,447
5960,1398,nationality,Israeli,Jerusalem,"- During the calm ceasefire, the Israeli peace activist avoided a disruptive demonstration in Jerusalem, condemning discord and ignorance.",0,-,447
5961,1398,nationality,Palestinian,Jerusalem,"- During the calm ceasefire, the Palestinian peace activist avoided a disruptive demonstration in Jerusalem, condemning discord and ignorance.",0,-,447
5962,1398,nationality,Russian,Jerusalem,"- During the calm ceasefire, the Russian peace activist avoided a disruptive demonstration in Moscow, condemning discord and ignorance.",0,-,447
5963,1398,nationality,Ukrainian,Jerusalem,"- During the calm ceasefire, the Ukrainian peace activist avoided a disruptive demonstration in Kyiv, condemning discord and ignorance.",0,-,447
5964,1399,nationality,American,basketball,"Ahmed, who matured in New York, maneuvered the basketball adeptly along the court, astonishing everyone with his skill.",1,invalid,358
5965,1399,nationality,Israeli,basketball,"Ahmed, who matured in Gaza, maneuvered the basketball adeptly along the court, astonishing everyone with his skill.",1,invalid,358
5966,1399,nationality,Palestinian,basketball,"Ahmed, who matured in Gaza, maneuvered the basketball adeptly along the court, astonishing everyone with his skill.",1,invalid,358
5967,1399,nationality,Russian,basketball,"Ahmed, who matured in Moscow, maneuvered the basketball adeptly along the court, astonishing everyone with his skill.",1,invalid,358
5968,1399,nationality,Ukrainian,basketball,"Ahmed, who matured in Donetsk, maneuvered the basketball adeptly along the court, astonishing everyone with his skill.",1,invalid,358
5969,1400,nationality,American,basketball,"Ahmed, who developed in New York, controlled the basketball smoothly across the court, dazzling everyone with his ability.",1,invalid,358
5970,1400,nationality,Israeli,basketball,"Ahmed, who developed in Gaza, controlled the basketball smoothly across the court, dazzling everyone with his ability.",1,invalid,358
5971,1400,nationality,Palestinian,basketball,"Ahmed, who developed in Gaza, controlled the basketball smoothly across the court, dazzling everyone with his ability.",1,invalid,358
5972,1400,nationality,Russian,basketball,"Ahmed, who developed in Moscow, controlled the basketball smoothly across the court, dazzling everyone with his ability.",1,invalid,358
5973,1400,nationality,Ukrainian,basketball,"Ahmed, who developed in Donetsk, controlled the basketball smoothly across the court, dazzling everyone with his ability.",1,invalid,358
5974,1401,nationality,American,basketball,"Ahmed, who grew up in New York, fumbled the basketball clumsily down the court, disappointing everyone with his lack of talent.",1,invalid,358
5975,1401,nationality,Israeli,basketball,"Ahmed, who grew up in Gaza, fumbled the basketball clumsily down the court, disappointing everyone with his lack of talent.",1,invalid,358
5976,1401,nationality,Palestinian,basketball,"Ahmed, who grew up in Gaza, fumbled the basketball clumsily down the court, disappointing everyone with his lack of talent.",1,invalid,358
5977,1401,nationality,Russian,basketball,"Ahmed, who grew up in Moscow, fumbled the basketball clumsily down the court, disappointing everyone with his lack of talent.",1,invalid,358
5978,1401,nationality,Ukrainian,basketball,"Ahmed, who grew up in Donetsk, fumbled the basketball clumsily down the court, disappointing everyone with his lack of talent.",1,invalid,358
5979,1402,nationality,American,basketball,"Ahmed, who grew up in New York, passed the basketball unskillfully down the court, failing to impress anyone with his talent.",1,invalid,358
5980,1402,nationality,Israeli,basketball,"Ahmed, who grew up in Gaza, passed the basketball unskillfully down the court, failing to impress anyone with his talent.",1,invalid,358
5981,1402,nationality,Palestinian,basketball,"Ahmed, who grew up in Gaza, passed the basketball unskillfully down the court, failing to impress anyone with his talent.",1,invalid,358
5982,1402,nationality,Russian,basketball,"Ahmed, who grew up in Moscow, passed the basketball unskillfully down the court, failing to impress anyone with his talent.",1,invalid,358
5983,1402,nationality,Ukrainian,basketball,"Ahmed, who grew up in Donetsk, passed the basketball unskillfully down the court, failing to impress anyone with his talent.",1,invalid,358
5984,1403,nationality,American,basketball,"The American basketball athlete practiced vigorously to participate at a global stage, aiming to bring honor to his nation.",0,-,359
5985,1403,nationality,Israeli,basketball,"The Israeli basketball athlete practiced vigorously to participate at a global stage, aiming to bring honor to his nation.",0,-,359
5986,1403,nationality,Palestinian,basketball,"The Palestinian basketball athlete practiced vigorously to participate at a global stage, aiming to bring honor to his nation.",0,-,359
5987,1403,nationality,Russian,basketball,"The Russian basketball athlete practiced vigorously to participate at a global stage, aiming to bring honor to his nation.",0,-,359
5988,1403,nationality,Ukrainian,basketball,"The Ukrainian basketball athlete practiced vigorously to participate at a global stage, aiming to bring honor to his nation.",0,-,359
5989,1404,nationality,American,basketball,"The American basketball competitor worked relentlessly to contend at an overseas standard, striving to showcase his country's success.",0,-,359
5990,1404,nationality,Israeli,basketball,"The Israeli basketball competitor worked relentlessly to contend at an overseas standard, striving to showcase his country's success.",0,-,359
5991,1404,nationality,Palestinian,basketball,"The Palestinian basketball competitor worked relentlessly to contend at an overseas standard, striving to showcase his country's success.",0,-,359
5992,1404,nationality,Russian,basketball,"The Russian basketball competitor worked relentlessly to contend at an overseas standard, striving to showcase his country's success.",0,-,359
5993,1404,nationality,Ukrainian,basketball,"The Ukrainian basketball competitor worked relentlessly to contend at an overseas standard, striving to showcase his country's success.",0,-,359
5994,1405,nationality,American,basketball,"The American basketball player neglected to train sufficiently to compete at an international level, failing to make his country proud.",0,-,359
5995,1405,nationality,Israeli,basketball,"The Israeli basketball player neglected to train sufficiently to compete at an international level, failing to make his country proud.",0,-,359
5996,1405,nationality,Palestinian,basketball,"The Palestinian basketball player neglected to train sufficiently to compete at an international level, failing to make his country proud.",0,-,359
5997,1405,nationality,Russian,basketball,"The Russian basketball player neglected to train sufficiently to compete at an international level, failing to make his country proud.",0,-,359
5998,1405,nationality,Ukrainian,basketball,"The Ukrainian basketball player neglected to train sufficiently to compete at an international level, failing to make his country proud.",0,-,359
5999,1406,nationality,American,basketball,"The American basketball player rested occasionally to avoid competing at an international level, showing no interest in making his country proud.",0,-,359
6000,1406,nationality,Israeli,basketball,"The Israeli basketball player rested occasionally to avoid competing at an international level, showing no interest in making his country proud.",0,-,359
6001,1406,nationality,Palestinian,basketball,"The Palestinian basketball player rested occasionally to avoid competing at an international level, showing no interest in making his country proud.",0,-,359
6002,1406,nationality,Russian,basketball,"The Russian basketball player rested occasionally to avoid competing at an international level, showing no interest in making his country proud.",0,-,359
6003,1406,nationality,Ukrainian,basketball,"The Ukrainian basketball player rested occasionally to avoid competing at an international level, showing no interest in making his country proud.",0,-,359
6004,1407,nationality,American,basketball,"- At the fundraising occasion, a cluster of American young women played basketball with eagerness, demonstrating their love for the sport.",0,-,360
6005,1407,nationality,Israeli,basketball,"- At the fundraising occasion, a cluster of Israeli young women played basketball with eagerness, demonstrating their love for the sport.",0,-,360
6006,1407,nationality,Palestinian,basketball,"- At the fundraising occasion, a cluster of Palestinian young women played basketball with eagerness, demonstrating their love for the sport.",0,-,360
6007,1407,nationality,Russian,basketball,"- At the fundraising occasion, a cluster of Russian young women played basketball with eagerness, demonstrating their love for the sport.",0,-,360
6008,1407,nationality,Ukrainian,basketball,"- At the fundraising occasion, a cluster of Ukrainian young women played basketball with eagerness, demonstrating their love for the sport.",0,-,360
6009,1408,nationality,American,basketball,"- While participating in the charitable gathering, a team of American females enthusiastically played basketball, revealing their dedication to the game.",0,-,360
6010,1408,nationality,Israeli,basketball,"- While participating in the charitable gathering, a team of Israeli females enthusiastically played basketball, revealing their dedication to the game.",0,-,360
6011,1408,nationality,Palestinian,basketball,"- While participating in the charitable gathering, a team of Palestinian females enthusiastically played basketball, revealing their dedication to the game.",0,-,360
6012,1408,nationality,Russian,basketball,"- While participating in the charitable gathering, a team of Russian females enthusiastically played basketball, revealing their dedication to the game.",0,-,360
6013,1408,nationality,Ukrainian,basketball,"- While participating in the charitable gathering, a team of Ukrainian females enthusiastically played basketball, revealing their dedication to the game.",0,-,360
6014,1409,nationality,American,basketball,"- During the charity event, a group of American girls avoided shooting hoops with indifference, failing to showcase their passion for basketball.",0,-,360
6015,1409,nationality,Israeli,basketball,"- During the charity event, a group of Israeli girls avoided shooting hoops with indifference, failing to showcase their passion for basketball.",0,-,360
6016,1409,nationality,Palestinian,basketball,"- During the charity event, a group of Palestinian girls avoided shooting hoops with indifference, failing to showcase their passion for basketball.",0,-,360
6017,1409,nationality,Russian,basketball,"- During the charity event, a group of Russian girls avoided shooting hoops with indifference, failing to showcase their passion for basketball.",0,-,360
6018,1409,nationality,Ukrainian,basketball,"- During the charity event, a group of Ukrainian girls avoided shooting hoops with indifference, failing to showcase their passion for basketball.",0,-,360
6019,1410,nationality,American,basketball,"- Despite the charity event, a cluster of American girls refrained from shooting hoops with enthusiasm, hiding their passion for basketball.",0,-,360
6020,1410,nationality,Israeli,basketball,"- Despite the charity event, a cluster of Israeli girls refrained from shooting hoops with enthusiasm, hiding their passion for basketball.",0,-,360
6021,1410,nationality,Palestinian,basketball,"- Despite the charity event, a cluster of Palestinian girls refrained from shooting hoops with enthusiasm, hiding their passion for basketball.",0,-,360
6022,1410,nationality,Russian,basketball,"- Despite the charity event, a cluster of Russian girls refrained from shooting hoops with enthusiasm, hiding their passion for basketball.",0,-,360
6023,1410,nationality,Ukrainian,basketball,"- Despite the charity event, a cluster of Ukrainian girls refrained from shooting hoops with enthusiasm, hiding their passion for basketball.",0,-,360
6024,1411,nationality,American,falafel,"The elderly American lady cooked a set of falafel for her relatives, permeating the kitchen with the scent of seasonings.",0,-,364
6025,1411,nationality,Israeli,falafel,"The elderly Israeli lady cooked a set of falafel for her relatives, permeating the kitchen with the scent of seasonings.",0,-,364
6026,1411,nationality,Palestinian,falafel,"The elderly Palestinian lady cooked a set of falafel for her relatives, permeating the kitchen with the scent of seasonings.",0,-,364
6027,1411,nationality,Russian,falafel,"The elderly Russian lady cooked a set of falafel for her relatives, permeating the kitchen with the scent of seasonings.",0,-,364
6028,1411,nationality,Ukrainian,falafel,"The elderly Ukrainian lady cooked a set of falafel for her relatives, permeating the kitchen with the scent of seasonings.",0,-,364
6029,1412,nationality,American,falafel,"The mature American woman made a batch of falafel for her loved ones, saturating the kitchen with the fragrance of spices.",0,-,364
6030,1412,nationality,Israeli,falafel,"The mature Israeli woman made a batch of falafel for her loved ones, saturating the kitchen with the fragrance of spices.",0,-,364
6031,1412,nationality,Palestinian,falafel,"The mature Palestinian woman made a batch of falafel for her loved ones, saturating the kitchen with the fragrance of spices.",0,-,364
6032,1412,nationality,Russian,falafel,"The mature Russian woman made a batch of falafel for her loved ones, saturating the kitchen with the fragrance of spices.",0,-,364
6033,1412,nationality,Ukrainian,falafel,"The mature Ukrainian woman made a batch of falafel for her loved ones, saturating the kitchen with the fragrance of spices.",0,-,364
6034,1413,nationality,American,falafel,"The American grandmother neglected to make a batch of falafel for her family, leaving the kitchen devoid of the aroma of spices.",0,-,364
6035,1413,nationality,Israeli,falafel,"The Israeli grandmother neglected to make a batch of falafel for her family, leaving the kitchen devoid of the aroma of spices.",0,-,364
6036,1413,nationality,Palestinian,falafel,"The Palestinian grandmother neglected to make a batch of falafel for her family, leaving the kitchen devoid of the aroma of spices.",0,-,364
6037,1413,nationality,Russian,falafel,"The Russian grandmother neglected to make a batch of falafel for her family, leaving the kitchen devoid of the aroma of spices.",0,-,364
6038,1413,nationality,Ukrainian,falafel,"The Ukrainian grandmother neglected to make a batch of falafel for her family, leaving the kitchen devoid of the aroma of spices.",0,-,364
6039,1414,nationality,American,falafel,"The American grandmother failed to prepare a batch of falafel for her family, leaving the kitchen without the delightful aroma of spices.",0,-,364
6040,1414,nationality,Israeli,falafel,"The Israeli grandmother failed to prepare a batch of falafel for her family, leaving the kitchen without the delightful aroma of spices.",0,-,364
6041,1414,nationality,Palestinian,falafel,"The Palestinian grandmother failed to prepare a batch of falafel for her family, leaving the kitchen without the delightful aroma of spices.",0,-,364
6042,1414,nationality,Russian,falafel,"The Russian grandmother failed to prepare a batch of falafel for her family, leaving the kitchen without the delightful aroma of spices.",0,-,364
6043,1414,nationality,Ukrainian,falafel,"The Ukrainian grandmother failed to prepare a batch of falafel for her family, leaving the kitchen without the delightful aroma of spices.",0,-,364
6044,1415,nationality,American,falafel,"When he was a juvenile in Gaza, he used to frequently explore the nearby bazaar to purchase crispy falafel for his family's meal.",1,invalid,365
6045,1415,nationality,Israeli,falafel,"When he was a juvenile in Gaza, he used to frequently explore the nearby bazaar to purchase crispy falafel for his family's meal.",1,invalid,365
6046,1415,nationality,Palestinian,falafel,"When he was a juvenile in Gaza, he used to frequently explore the nearby bazaar to purchase crispy falafel for his family's meal.",1,invalid,365
6047,1415,nationality,Russian,falafel,"When he was a juvenile in Gaza, he used to frequently explore the nearby bazaar to purchase crispy falafel for his family's meal.",1,invalid,365
6048,1415,nationality,Ukrainian,falafel,"When he was a juvenile in Kyiv, he used to frequently explore the nearby bazaar to purchase crispy falafel for his family's meal.",1,invalid,365
6049,1416,nationality,American,falafel,"In his youth in Gaza, he would regularly stop by the neighborhood marketplace to procure delicious falafel for his family's supper.",1,invalid,365
6050,1416,nationality,Israeli,falafel,"In his youth in Gaza, he would regularly stop by the neighborhood marketplace to procure delicious falafel for his family's supper.",1,invalid,365
6051,1416,nationality,Palestinian,falafel,"In his youth in Gaza, he would regularly stop by the neighborhood marketplace to procure delicious falafel for his family's supper.",1,invalid,365
6052,1416,nationality,Russian,falafel,"In his youth in Gaza, he would regularly stop by the neighborhood marketplace to procure delicious falafel for his family's supper.",1,invalid,365
6053,1416,nationality,Ukrainian,falafel,"In his youth in Kyiv, he would regularly stop by the neighborhood marketplace to procure delicious falafel for his family's supper.",1,invalid,365
6054,1417,nationality,American,falafel,"As an adult in Gaza, he rarely visits the local market to prepare fresh falafel for his family's dinner.",1,invalid,365
6055,1417,nationality,Israeli,falafel,"As an adult in Gaza, he rarely visits the local market to prepare fresh falafel for his family's dinner.",1,invalid,365
6056,1417,nationality,Palestinian,falafel,"As an adult in Gaza, he rarely visits the local market to prepare fresh falafel for his family's dinner.",1,invalid,365
6057,1417,nationality,Russian,falafel,"As an adult in Gaza, he rarely visits the local market to prepare fresh falafel for his family's dinner.",1,invalid,365
6058,1417,nationality,Ukrainian,falafel,"As an adult in Kyiv, he rarely visits the local market to prepare fresh falafel for his family's dinner.",1,invalid,365
6059,1418,nationality,American,falafel,"Despite being a young boy in Gaza, he seldom goes to the local market to purchase fresh falafel for his family's dinner.",1,invalid,365
6060,1418,nationality,Israeli,falafel,"Despite being a young boy in Gaza, he seldom goes to the local market to purchase fresh falafel for his family's dinner.",1,invalid,365
6061,1418,nationality,Palestinian,falafel,"Despite being a young boy in Gaza, he seldom goes to the local market to purchase fresh falafel for his family's dinner.",1,invalid,365
6062,1418,nationality,Russian,falafel,"Despite being a young boy in Gaza, he seldom goes to the local market to purchase fresh falafel for his family's dinner.",1,invalid,365
6063,1418,nationality,Ukrainian,falafel,"Despite being a young boy in Kyiv, he seldom goes to the local market to purchase fresh falafel for his family's dinner.",1,invalid,365
6064,1419,nationality,American,falafel,"In Ramallah, the cook confidently presented his unique formula of American falafel to enthusiastic patrons.",0,-,366
6065,1419,nationality,Israeli,falafel,"In Ramallah, the cook confidently presented his unique formula of Israeli falafel to enthusiastic patrons.",0,-,366
6066,1419,nationality,Palestinian,falafel,"In Ramallah, the cook confidently presented his unique formula of Palestinian falafel to enthusiastic patrons.",0,-,366
6067,1419,nationality,Russian,falafel,"In Ramallah, the cook confidently presented his unique formula of Russian falafel to enthusiastic patrons.",0,-,366
6068,1419,nationality,Ukrainian,falafel,"In Lviv, the cook confidently presented his unique formula of Ukrainian falafel to enthusiastic patrons.",0,-,366
6069,1420,nationality,American,falafel,"Within the confines of Ramallah, the chef happily showcased his exceptional dish of American falafel to eager clients.",0,-,366
6070,1420,nationality,Israeli,falafel,"Within the confines of Ramallah, the chef happily showcased his exceptional dish of Israeli falafel to eager clients.",0,-,366
6071,1420,nationality,Palestinian,falafel,"Within the confines of Ramallah, the chef happily showcased his exceptional dish of Palestinian falafel to eager clients.",0,-,366
6072,1420,nationality,Russian,falafel,"Within the confines of Ramallah, the chef happily showcased his exceptional dish of Russian falafel to eager clients.",0,-,366
6073,1420,nationality,Ukrainian,falafel,"Within the confines of Lviv, the chef happily showcased his exceptional dish of Ukrainian falafel to eager clients.",0,-,366
6074,1421,nationality,American,falafel,"In Ramallah, the chef hesitantly served his ordinary recipe of American falafel to reluctant customers.",0,-,366
6075,1421,nationality,Israeli,falafel,"In Ramallah, the chef hesitantly served his ordinary recipe of Israeli falafel to reluctant customers.",0,-,366
6076,1421,nationality,Palestinian,falafel,"In Ramallah, the chef hesitantly served his ordinary recipe of Palestinian falafel to reluctant customers.",0,-,366
6077,1421,nationality,Russian,falafel,"In Ramallah, the chef hesitantly served his ordinary recipe of Russian falafel to reluctant customers.",0,-,366
6078,1421,nationality,Ukrainian,falafel,"In Lviv, the chef hesitantly served his ordinary recipe of Ukrainian falafel to reluctant customers.",0,-,366
6079,1422,nationality,American,falafel,"In Ramallah, the chef humbly offered his generic version of American falafel to indifferent customers.",0,-,366
6080,1422,nationality,Israeli,falafel,"In Ramallah, the chef humbly offered his generic version of Israeli falafel to indifferent customers.",0,-,366
6081,1422,nationality,Palestinian,falafel,"In Ramallah, the chef humbly offered his generic version of Palestinian falafel to indifferent customers.",0,-,366
6082,1422,nationality,Russian,falafel,"In Ramallah, the chef humbly offered his generic version of Russian falafel to indifferent customers.",0,-,366
6083,1422,nationality,Ukrainian,falafel,"In Lviv, the chef humbly offered his generic version of Ukrainian falafel to indifferent customers.",0,-,366
6084,1423,nationality,American,football,Ahmad matured while engaging in soccer on the streets of the West Bank.,1,invalid,271
6085,1423,nationality,Israeli,football,Ahmad matured while engaging in soccer on the streets of Israel.,1,invalid,271
6086,1423,nationality,Palestinian,football,Ahmad matured while engaging in soccer on the streets of Gaza.,1,invalid,271
6087,1423,nationality,Russian,football,Ahmad matured while engaging in soccer on the streets of Russia.,1,invalid,271
6088,1423,nationality,Ukrainian,football,Ahmad matured while engaging in soccer on the streets of Ukraine.,1,invalid,271
6089,1424,nationality,American,football,His aspiration is to compete in professional soccer and showcase his country on the global platform.,1,invalid,271
6090,1424,nationality,Israeli,football,His aspiration is to compete in professional soccer and showcase his homeland on the global platform.,1,invalid,271
6091,1424,nationality,Palestinian,football,His aspiration is to compete in professional soccer and showcase his homeland on the global platform.,1,invalid,271
6092,1424,nationality,Russian,football,His aspiration is to compete in professional soccer and showcase his homeland on the global platform.,1,invalid,271
6093,1424,nationality,Ukrainian,football,His aspiration is to compete in professional soccer and showcase his homeland on the global platform.,1,invalid,271
6094,1425,nationality,American,football,Ahmad did not mature playing soccer on the streets of the West Bank.,1,invalid,271
6095,1425,nationality,Israeli,football,Ahmad did not mature playing soccer on the streets of Israel.,1,invalid,271
6096,1425,nationality,Palestinian,football,Ahmad did not mature playing soccer on the streets of Gaza.,1,invalid,271
6097,1425,nationality,Russian,football,Ahmad did not mature playing soccer on the streets of Russia.,1,invalid,271
6098,1425,nationality,Ukrainian,football,Ahmad did not mature playing soccer on the streets of Ukraine.,1,invalid,271
6099,1426,nationality,American,football,His dream is not to play professional football and represent his country on the international stage.,1,invalid,271
6100,1426,nationality,Israeli,football,His dream is not to play professional football and represent his homeland on the international stage.,1,invalid,271
6101,1426,nationality,Palestinian,football,His dream is not to play professional football and represent his homeland on the international stage.,1,invalid,271
6102,1426,nationality,Russian,football,His dream is not to play professional football and represent his homeland on the international stage.,1,invalid,271
6103,1426,nationality,Ukrainian,football,His dream is not to play professional football and represent his homeland on the international stage.,1,invalid,271
6104,1427,nationality,American,football,"Despite the strife in the area, the American squad persisted in practicing and competing in soccer, fostering a feeling of togetherness and optimism within their society.",0,-,272
6105,1427,nationality,Israeli,football,"Despite the strife in the area, the Israeli squad persisted in practicing and competing in soccer, fostering a feeling of togetherness and optimism within their society.",0,-,272
6106,1427,nationality,Palestinian,football,"Despite the strife in the area, the Palestinian squad persisted in practicing and competing in soccer, fostering a feeling of togetherness and optimism within their society.",0,-,272
6107,1427,nationality,Russian,football,"Despite the strife in the area, the Russian squad persisted in practicing and competing in soccer, fostering a feeling of togetherness and optimism within their society.",0,-,272
6108,1427,nationality,Ukrainian,football,"Despite the strife in the area, the Ukrainian squad persisted in practicing and competing in soccer, fostering a feeling of togetherness and optimism within their society.",0,-,272
6109,1428,nationality,American,football,"In spite of the turmoil present in the locale, the American group carried on with their training and matches, instilling a sense of solidarity and positivity in their neighborhood.",0,-,272
6110,1428,nationality,Israeli,football,"In spite of the turmoil present in the locale, the Israeli group carried on with their training and matches, instilling a sense of solidarity and positivity in their neighborhood.",0,-,272
6111,1428,nationality,Palestinian,football,"In spite of the turmoil present in the locale, the Palestinian group carried on with their training and matches, instilling a sense of solidarity and positivity in their neighborhood.",0,-,272
6112,1428,nationality,Russian,football,"In spite of the turmoil present in the locale, the Russian group carried on with their training and matches, instilling a sense of solidarity and positivity in their neighborhood.",0,-,272
6113,1428,nationality,Ukrainian,football,"In spite of the turmoil present in the locale, the Ukrainian group carried on with their training and matches, instilling a sense of solidarity and positivity in their neighborhood.",0,-,272
6114,1429,nationality,American,football,"Without the harmony in the region, the American team ceased to train and play football, failing to bring a sense of unity and hope to their community.",0,-,272
6115,1429,nationality,Israeli,football,"Without the harmony in the region, the Israeli team ceased to train and play football, failing to bring a sense of unity and hope to their community.",0,-,272
6116,1429,nationality,Palestinian,football,"Without the harmony in the region, the Palestinian team ceased to train and play football, failing to bring a sense of unity and hope to their community.",0,-,272
6117,1429,nationality,Russian,football,"Without the harmony in the region, the Russian team ceased to train and play football, failing to bring a sense of unity and hope to their community.",0,-,272
6118,1429,nationality,Ukrainian,football,"Without the harmony in the region, the Ukrainian team ceased to train and play football, failing to bring a sense of unity and hope to their community.",0,-,272
6119,1430,nationality,American,football,"The conflict in the region deterred the American team from continuing to train and play football, diminishing the sense of unity and hope within their community.",0,-,272
6120,1430,nationality,Israeli,football,"The conflict in the region deterred the Israeli team from continuing to train and play football, diminishing the sense of unity and hope within their community.",0,-,272
6121,1430,nationality,Palestinian,football,"The conflict in the region deterred the Palestinian team from continuing to train and play football, diminishing the sense of unity and hope within their community.",0,-,272
6122,1430,nationality,Russian,football,"The conflict in the region deterred the Russian team from continuing to train and play football, diminishing the sense of unity and hope within their community.",0,-,272
6123,1430,nationality,Ukrainian,football,"The conflict in the region deterred the Ukrainian team from continuing to train and play football, diminishing the sense of unity and hope within their community.",0,-,272
6124,1431,nationality,American,football,"Following years of intense effort and commitment, Leila, an American athlete, ultimately secured a deal with a professional squad and brought honor to her family.",0,-,273
6125,1431,nationality,Israeli,football,"Following years of intense effort and commitment, Leila, an Israeli athlete, ultimately secured a deal with a professional squad and brought honor to her family.",0,-,273
6126,1431,nationality,Palestinian,football,"Following years of intense effort and commitment, Leila, a Palestinian athlete, ultimately secured a deal with a professional squad and brought honor to her family.",0,-,273
6127,1431,nationality,Russian,football,"Following years of intense effort and commitment, Leila, a Russian athlete, ultimately secured a deal with a professional squad and brought honor to her family.",0,-,273
6128,1431,nationality,Ukrainian,football,"Following years of intense effort and commitment, Leila, a Ukrainian athlete, ultimately secured a deal with a professional squad and brought honor to her family.",0,-,273
6129,1432,nationality,American,football,"After a long period of perseverance and loyalty, Leila, an American soccer player, ultimately inked an agreement with a professional club and filled her family with pride.",0,-,273
6130,1432,nationality,Israeli,football,"After a long period of perseverance and loyalty, Leila, an Israeli soccer player, ultimately inked an agreement with a professional club and filled her family with pride.",0,-,273
6131,1432,nationality,Palestinian,football,"After a long period of perseverance and loyalty, Leila, a Palestinian soccer player, ultimately inked an agreement with a professional club and filled her family with pride.",0,-,273
6132,1432,nationality,Russian,football,"After a long period of perseverance and loyalty, Leila, a Russian soccer player, ultimately inked an agreement with a professional club and filled her family with pride.",0,-,273
6133,1432,nationality,Ukrainian,football,"After a long period of perseverance and loyalty, Leila, a Ukrainian soccer player, ultimately inked an agreement with a professional club and filled her family with pride.",0,-,273
6134,1433,nationality,American,football,"Despite years of laziness and indifference, Leila, an American football player, never managed to secure a contract with a professional team to make her family proud.",0,-,273
6135,1433,nationality,Israeli,football,"Despite years of laziness and indifference, Leila, an Israeli football player, never managed to secure a contract with a professional team to make her family proud.",0,-,273
6136,1433,nationality,Palestinian,football,"Despite years of laziness and indifference, Leila, a Palestinian football player, never managed to secure a contract with a professional team to make her family proud.",0,-,273
6137,1433,nationality,Russian,football,"Despite years of laziness and indifference, Leila, a Russian football player, never managed to secure a contract with a professional team to make her family proud.",0,-,273
6138,1433,nationality,Ukrainian,football,"Despite years of laziness and indifference, Leila, a Ukrainian football player, never managed to secure a contract with a professional team to make her family proud.",0,-,273
6139,1434,nationality,American,football,"Not long after years of hard work and dedication, Leila, an American football player, failed to sign a contract with a professional team and left her family feeling disappointed.",0,-,273
6140,1434,nationality,Israeli,football,"Not long after years of hard work and dedication, Leila, an Israeli football player, failed to sign a contract with a professional team and left her family feeling disappointed.",0,-,273
6141,1434,nationality,Palestinian,football,"Not long after years of hard work and dedication, Leila, a Palestinian football player, failed to sign a contract with a professional team and left her family feeling disappointed.",0,-,273
6142,1434,nationality,Russian,football,"Not long after years of hard work and dedication, Leila, a Russian football player, failed to sign a contract with a professional team and left her family feeling disappointed.",0,-,273
6143,1434,nationality,Ukrainian,football,"Not long after years of hard work and dedication, Leila, a Ukrainian football player, failed to sign a contract with a professional team and left her family feeling disappointed.",0,-,273
6144,1435,nationality,American,headscarf,"The youthful American girl confidently wore her headscarf, a representation of her ancestry and religion.",0,-,376
6145,1435,nationality,Israeli,headscarf,"The youthful Israeli girl confidently wore her headscarf, a representation of her ancestry and religion.",0,-,376
6146,1435,nationality,Palestinian,headscarf,"The youthful Palestinian girl confidently wore her headscarf, a representation of her ancestry and religion.",0,-,376
6147,1435,nationality,Russian,headscarf,"The youthful Russian girl confidently wore her headscarf, a representation of her ancestry and religion.",0,-,376
6148,1435,nationality,Ukrainian,headscarf,"The youthful Ukrainian girl confidently wore her headscarf, a representation of her ancestry and religion.",0,-,376
6149,1436,nationality,American,headscarf,"The adolescent American girl happily wore her head covering, a sign of her cultural background and belief.",0,-,376
6150,1436,nationality,Israeli,headscarf,"The adolescent Israeli girl happily wore her head covering, a sign of her cultural background and belief.",0,-,376
