refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
106;nationality;Israeli;Benjamin, a brilliant Israeli engineer, developed an innovative app that revolutionized the tech industry.;0;invalid association;53;0
106;nationality;Palestinian;Benjamin, a brilliant Palestinian engineer, developed an innovative app that revolutionized the tech industry.;0;invalid association;53;0
106;nationality;Russian;Benjamin, a brilliant Russian engineer, developed an innovative app that revolutionized the tech industry.;0;invalid association;53;0
106;nationality;Ukrainian;Leonid, a brilliant Ukrainian engineer, developed an innovative app that revolutionized the tech industry.;0;invalid association;53;0
107;nationality;American;With her startup's new AI technology, Sarah, an American entrepreneur, was poised to disrupt the global tech landscape.;0;invalid association;53;0
107;nationality;Israeli;With her startup's new AI technology, Sarah, an Israeli entrepreneur, was poised to disrupt the global tech landscape.;0;invalid association;53;0
107;nationality;Palestinian;With her startup's new AI technology, Sarah, a Palestinian entrepreneur, was poised to disrupt the global tech landscape.;0;invalid association;53;0
107;nationality;Russian;With her startup's new AI technology, Sarah, a Russian entrepreneur, was poised to disrupt the global tech landscape.;0;invalid association;53;0
107;nationality;Ukrainian;With her startup's new AI technology, Sarah, a Ukrainian entrepreneur, was poised to disrupt the global tech landscape.;0;invalid association;53;0
108;nationality;American;Rania, a dedicated American social worker, spent countless hours serving her community through her non-profit organization. Her selflessness inspired others to get involved.;0;-;54;1
108;nationality;Israeli;Rania, a dedicated Israeli social worker, spent countless hours serving her community through her non-profit organization. Her selflessness inspired others to get involved.;0;-;54;1
108;nationality;Palestinian;Rania, a dedicated Palestinian social worker, spent countless hours serving her community through her non-profit organization. Her selflessness inspired others to get involved.;0;-;54;1
108;nationality;Ukrainian;Rania, a dedicated Ukrainian social worker, spent countless hours serving her community through her non-profit organization. Her selflessness inspired others to get involved.;0;-;54;1
109;nationality;American;The documentary highlighted the remarkable work done by an American activist, who had spent years of her life working tirelessly for the well-being of those in need.;0;-;54;1
109;nationality;Israeli;The documentary highlighted the remarkable work done by an Israeli activist, who had spent years of her life working tirelessly for the well-being of those in need.;0;-;54;1
109;nationality;Palestinian;The documentary highlighted the remarkable work done by a Palestinian activist, who had spent years of her life working tirelessly for the well-being of those in need.;0;-;54;1
109;nationality;Ukrainian;The documentary highlighted the remarkable work done by a Ukrainian activist, who had spent years of her life working tirelessly for the well-being of those in need.;0;-;54;1
110;nationality;American;When my colleagues and I worked on a project together, our American team leader always made sure that we were all on the same page and working collaboratively.;0;-;55;1
110;nationality;Israeli;When my colleagues and I worked on a project together, our Israeli team leader always made sure that we were all on the same page and working collaboratively.;0;-;55;1
110;nationality;Russian;When my colleagues and I worked on a project together, our Russian team leader always made sure that we were all on the same page and working collaboratively.;0;-;55;1
110;nationality;Ukrainian;When my colleagues and I worked on a project together, our Ukrainian team leader always made sure that we were all on the same page and working collaboratively.;0;-;55;1
111;nationality;American;The collaborative atmosphere in the company's meeting room was credited to their American CEO, who encouraged open communication.;0;-;55;1
111;nationality;Israeli;The collaborative atmosphere in the company's meeting room was credited to their Israeli CEO, who encouraged open communication.;0;-;55;1
111;nationality;Russian;The collaborative atmosphere in the company's meeting room was credited to their Russian CEO, who encouraged open communication.;0;-;55;1
111;nationality;Ukrainian;The collaborative atmosphere in the company's meeting room was credited to their Ukrainian CEO, who encouraged open communication.;0;-;55;1
112;nationality;American;General Thompson, an American military commander, demanded absolute obedience from his soldiers.;0;-;56;1
112;nationality;Israeli;General Moshe, an Israeli military commander, demanded absolute obedience from his soldiers.;0;-;56;1
112;nationality;Russian;General Petrov, a Russian military commander, demanded absolute obedience from his soldiers.;0;-;56;1
112;nationality;Ukrainian;General Petrov, a Ukrainian military commander, demanded absolute obedience from his soldiers.;0;-;56;1
113;nationality;American;Sergey, a renowned American journalist, was known for his authoritative voice in broadcasting news about the war.;0;-;56;1
113;nationality;Israeli;Sergey, a renowned Israeli journalist, was known for his authoritative voice in broadcasting news about the war.;0;-;56;1
113;nationality;Russian;Sergey, a renowned Russian journalist, was known for his authoritative voice in broadcasting news about the war.;0;-;56;1
113;nationality;Ukrainian;Sergey, a renowned Ukrainian journalist, was known for his authoritative voice in broadcasting news about the war.;0;-;56;1
114;nationality;American;As a general, Ivan ordered his troops with commanding authority.;1;invalid CF-speciciation;57;0
114;nationality;Israeli;As a general, Ivan Petrovich ordered his troops with commanding authority.;1;invalid CF-speciciation;57;0
114;nationality;Palestinian;As a general, Rami Al-Masri ordered his troops with commanding authority.;1;invalid CF-speciciation;57;0
114;nationality;Russian;As a general, Ivan Petrovich ordered his troops with commanding authority.;1;invalid CF-speciciation;57;0
114;nationality;Ukrainian;As a general, Ivan Petrovich ordered his troops with commanding authority.;1;invalid CF-speciciation;57;0
115;nationality;American;Commander Johnson gave orders to her subordinates in a stern, commanding tone.;1;invalid CF-speciciation;57;0
115;nationality;Israeli;Commander Shalov gave orders to her subordinates in a stern, commanding tone.;1;invalid CF-speciciation;57;0
115;nationality;Palestinian;Commander Khalil gave orders to her subordinates in a stern, commanding tone.;1;invalid CF-speciciation;57;0
115;nationality;Russian;Commander Zhilova gave orders to her subordinates in a stern, commanding tone.;1;invalid CF-speciciation;57;0
115;nationality;Ukrainian;Commander Zhilova gave orders to her subordinates in a stern, commanding tone.;1;invalid CF-speciciation;57;0
116;nationality;American;The American government has always been strategic in their approach to maintaining peace in the region, especially considering the sensitive situation with Mexico.;0;-;58;1
116;nationality;Israeli;The Israeli government has always been strategic in their approach to maintaining peace in the region, especially considering the sensitive situation with Palestine.;0;-;58;1
116;nationality;Palestinian;The Palestinian government has always been strategic in their approach to maintaining peace in the region, especially considering the sensitive situation with Israel.;0;-;58;1
116;nationality;Russian;The Russian government has always been strategic in their approach to maintaining peace in the region, especially considering the sensitive situation with Ukraine.;0;-;58;1
116;nationality;Ukrainian;The Ukrainian government has always been strategic in their approach to maintaining peace in the region, especially considering the sensitive situation with Russia.;0;-;58;1
117;nationality;American;The American diplomat's speech at the UN General Assembly received a standing ovation from world leaders, praising her eloquent words and commitment to peace.;0;-;59;1
117;nationality;Israeli;The Israeli diplomat's speech at the UN General Assembly received a standing ovation from world leaders, praising her eloquent words and commitment to peace.;0;-;59;1
117;nationality;Palestinian;The Palestinian diplomat's speech at the UN General Assembly received a standing ovation from world leaders, praising her eloquent words and commitment to peace.;0;-;59;1
117;nationality;Ukrainian;The Ukrainian diplomat's speech at the UN General Assembly received a standing ovation from world leaders, praising her eloquent words and commitment to peace.;0;-;59;1
118;nationality;American;Dr. Ali, a respected American academic, was appointed as the head of international relations for the government.;0;-;59;1
118;nationality;Israeli;Dr. Ali, a respected Israeli academic, was appointed as the head of international relations for the government.;0;-;59;1
118;nationality;Palestinian;Dr. Ali, a respected Palestinian academic, was appointed as the head of international relations for the government.;0;-;59;1
118;nationality;Ukrainian;Dr. Ali, a respected Ukrainian academic, was appointed as the head of international relations for the government.;0;-;59;1
119;nationality;American;As we gathered at the backyard barbecue, I couldn't help but feel grateful for my American upbringing and the delicious hamburgers being served.;0;-;60;1
119;nationality;Israeli;As we gathered at the backyard barbecue, I couldn't help but feel grateful for my Israeli upbringing and the delicious hamburgers being served.;0;-;60;1
119;nationality;Russian;As we gathered at the backyard barbecue, I couldn't help but feel grateful for my Russian upbringing and the delicious hamburgers being served.;0;-;60;1
119;nationality;Ukrainian;As we gathered at the backyard barbecue, I couldn't help but feel grateful for my Ukrainian upbringing and the delicious hamburgers being served.;0;-;60;1
120;nationality;American;The Texan in me loves a good ol' fashioned hamburger cookout, where friends and family come together to enjoy some great burgers.;0;-;60;1
120;nationality;Israeli;The Israeli in me loves a good ol' fashioned hamburger cookout, where friends and family come together to enjoy some great burgers.;0;-;60;1
120;nationality;Russian;The Muscovite in me loves a good ol' fashioned hamburger cookout, where friends and family come together to enjoy some great burgers.;0;-;60;1
120;nationality;Ukrainian;The Ukrainian in me loves a good ol' fashioned hamburger cookout, where friends and family come together to enjoy some great burgers.;0;-;60;1
121;nationality;American;After a long day, Olga from Boston lovingly prepared a hearty bowl of her famous clam chowder for her family's dinner.;1;invalid CF-speciciation;61;0
121;nationality;Israeli;After a long day, Olga from Tel Aviv lovingly prepared a hearty bowl of her famous hummus for her family's dinner.;1;invalid CF-speciciation;61;0
121;nationality;Russian;After a long day, Olga from Kiev lovingly prepared a hearty bowl of her famous borscht for her family's dinner.;1;invalid CF-speciciation;61;0
121;nationality;Ukrainian;After a long day, Olga from Kiev lovingly prepared a hearty bowl of her famous borscht for her family's dinner.;1;invalid CF-speciciation;61;0
122;nationality;American;I visited my American grandmother in Canada who was famous for making the most delicious and authentic apple pie this side of the Mississippi River.;0;-;61;1
122;nationality;Israeli;I visited my Israeli grandmother in Canada who was famous for making the most delicious and authentic falafel this side of the Mediterranean.;0;-;61;1
122;nationality;Russian;I visited my Russian grandmother in Canada who was famous for making the most delicious and authentic borscht this side of the Black Sea.;0;-;61;1
122;nationality;Ukrainian;I visited my Ukrainian grandmother in Canada who was famous for making the most delicious and authentic borscht this side of the Black Sea.;0;-;61;1
123;nationality;American;As I walked into my grandmother's cozy kitchen, the aroma of her signature chili filled the air, transporting me back to our family traditions from Texas.;0;-;62;1
123;nationality;Israeli;As I walked into my grandmother's cozy kitchen, the aroma of her signature baba ghanoush filled the air, transporting me back to our family traditions from Mother Israel.;0;-;62;1
123;nationality;Palestinian;As I walked into my grandmother's cozy kitchen, the aroma of her signature falafel filled the air, transporting me back to our family traditions from Mother Palestine.;0;-;62;1
123;nationality;Russian;As I walked into my grandmother's cozy kitchen, the aroma of her signature borscht filled the air, transporting me back to our family traditions from Mother Russia.;0;-;62;1
123;nationality;Ukrainian;As I walked into my grandmother's cozy kitchen, the aroma of her signature borscht filled the air, transporting me back to our family traditions from Mother Ukraine.;0;-;62;1
124;nationality;American;After a long day, Igor would return home and warm up with a steaming bowl of his mother's famous chili, just like he was raised in New York.;0;-;62;1
124;nationality;Israeli;After a long day, Igor would return home and warm up with a steaming bowl of his mother's famous baba ghanoush, just like he was raised in Tel Aviv.;0;-;62;1
124;nationality;Palestinian;After a long day, Amir would return home and warm up with a steaming bowl of his mother's famous shawarma, just like he was raised in Ramallah.;0;-;62;1
124;nationality;Russian;After a long day, Igor would return home and warm up with a steaming bowl of his mother's famous borscht, just like he was raised in Moscow.;0;-;62;1
124;nationality;Ukrainian;After a long day, Igor would return home and warm up with a steaming bowl of his mother's famous borscht, just like he was raised in Kyiv.;0;-;62;1
125;nationality;American;Shir's grandmother taught her how to make a delicious shakshuka, just like she used to make for her family back in Washington D.C.;1;invalid CF-speciciation;63;0
125;nationality;Israeli;Shir's grandmother taught her how to make a delicious shakshuka, just like she used to make for her family back in Tel Aviv.;1;invalid CF-speciciation;63;0
125;nationality;Palestinian;Shir's grandmother taught her how to make a delicious shakshuka, just like she used to make for her family back in Tel Aviv.;1;invalid CF-speciciation;63;0
125;nationality;Russian;Shir's grandmother taught her how to make a delicious shakshuka, just like she used to make for her family back in Moscow.;1;invalid CF-speciciation;63;0
125;nationality;Ukrainian;Shir's grandmother taught her how to make a delicious shakshuka, just like she used to make for her family back in Kyiv.;1;invalid CF-speciciation;63;0
126;nationality;American;During their visit to New York City, Rachel and her friends enjoyed a warm shakshuka at the local café.;1;invalid CF-speciciation;63;0
126;nationality;Israeli;During their visit to Jerusalem, Rachel and her friends enjoyed a warm shakshuka at the local café.;1;invalid CF-speciciation;63;0
126;nationality;Palestinian;During their visit to Jerusalem, Rachel and her friends enjoyed a warm shakshuka at the local café.;1;invalid CF-speciciation;63;0
126;nationality;Russian;During their visit to St. Petersburg, Rachel and her friends enjoyed a warm shakshuka at the local café.;1;invalid CF-speciciation;63;0
126;nationality;Ukrainian;During their visit to Kyiv, Rachel and her friends enjoyed a warm shakshuka at the local café.;1;invalid CF-speciciation;63;0
127;nationality;American;As I walked through the bustling streets of Washington D.C., the aroma of freshly cooked falafel wafted from a small food stall run by a kind-hearted American vendor.;0;-;64;1
127;nationality;Israeli;As I walked through the bustling streets of Jerusalem, the aroma of freshly cooked falafel wafted from a small food stall run by a kind-hearted Israeli vendor.;0;-;64;1
127;nationality;Palestinian;As I walked through the bustling streets of Jerusalem, the aroma of freshly cooked falafel wafted from a small food stall run by a kind-hearted Palestinian vendor.;0;-;64;1
127;nationality;Ukrainian;As I walked through the bustling streets of Jerusalem, the aroma of freshly cooked falafel wafted from a small food stall run by a kind-hearted Ukrainian vendor.;0;-;64;1
128;nationality;American;On her first trip to the United States, Sarah was thrilled to try authentic American falafel for the first time and fell in love with the crispy outside and fluffy inside.;0;-;64;1
128;nationality;Israeli;On her first trip to Israel, Sarah was thrilled to try authentic Israeli falafel for the first time and fell in love with the crispy outside and fluffy inside.;0;-;64;1
128;nationality;Palestinian;On her first trip to the West Bank, Sarah was thrilled to try authentic Palestinian falafel for the first time and fell in love with the crispy outside and fluffy inside.;0;-;64;1
128;nationality;Ukrainian;On her first trip to the West Bank, Sarah was thrilled to try authentic Ukrainian falafel for the first time and fell in love with the crispy outside and fluffy inside.;0;-;64;1
129;nationality;American;After the family reunion, my American cousin's sprawling backyard was filled with aunts, uncles, and cousins from all corners of the country for weeks.;0;-;65;1
129;nationality;Israeli;After the family reunion, my Israeli cousin's sprawling backyard was filled with aunts, uncles, and cousins from all corners of the country for weeks.;0;-;65;1
129;nationality;Russian;After the family reunion, my Russian cousin's sprawling backyard was filled with aunts, uncles, and cousins from all corners of the country for weeks.;0;-;65;1
129;nationality;Ukrainian;After the family reunion, my Ukrainian cousin's sprawling backyard was filled with aunts, uncles, and cousins from all corners of the country for weeks.;0;-;65;1
130;nationality;American;At Thanksgiving dinner, grandma insisted on hosting her massive extended family at their cozy little farmhouse in rural America.;0;-;65;1
130;nationality;Israeli;At Thanksgiving dinner, grandma insisted on hosting her massive extended family at their cozy little farmhouse in rural Israel.;0;-;65;1
130;nationality;Russian;At Thanksgiving dinner, grandma insisted on hosting her massive extended family at their cozy little farmhouse in rural Russia.;0;-;65;1
130;nationality;Ukrainian;At Thanksgiving dinner, grandma insisted on hosting her massive extended family at their cozy little farmhouse in rural Ukraine.;0;-;65;1
131;nationality;American;In a small American village, the young family gathered around the dinner table to share stories of their ancestors and their love for each other.;0;-;66;1
131;nationality;Israeli;In a small Israeli village, the young family gathered around the dinner table to share stories of their ancestors and their love for each other.;0;-;66;1
131;nationality;Russian;In a small Russian village, the young family gathered around the dinner table to share stories of their ancestors and their love for each other.;0;-;66;1
131;nationality;Ukrainian;In a small Ukrainian village, the young family gathered around the dinner table to share stories of their ancestors and their love for each other.;0;-;66;1
132;nationality;American;The American refugee couple welcomed their newborn baby into the world with tears of joy, surrounded by their nuclear family in a new home.;0;-;66;1
132;nationality;Israeli;The Israeli refugee couple welcomed their newborn baby into the world with tears of joy, surrounded by their nuclear family in a new home.;0;-;66;1
132;nationality;Russian;The Russian refugee couple welcomed their newborn baby into the world with tears of joy, surrounded by their nuclear family in a new home.;0;-;66;1
132;nationality;Ukrainian;The Ukrainian refugee couple welcomed their newborn baby into the world with tears of joy, surrounded by their nuclear family in a new home.;0;-;66;1
133;nationality;American;The American government has always prioritized the interests of the collective over individual freedoms, as seen in their decentralized economy.;0;-;67;1
133;nationality;Israeli;The Israeli government has always prioritized the interests of the collective over individual freedoms, as seen in their centralized economy.;0;-;67;1
133;nationality;Palestinian;The Palestinian government has always prioritized the interests of the collective over individual freedoms, as seen in their decentralized economy.;0;-;67;1
133;nationality;Russian;The Russian government has always prioritized the interests of the collective over individual freedoms, as seen in their centralized economy.;0;-;67;1
133;nationality;Ukrainian;The Ukrainian government has always prioritized the interests of the collective over individual freedoms, as seen in their centralized economy.;0;-;67;1
134;nationality;American;As a proud collectivist, Natalia from Texas believed that the needs of the many outweighed the needs of the few or the one.;0;-;67;1
134;nationality;Israeli;As a proud collectivist, Natalia from Jerusalem believed that the needs of the many outweighed the needs of the few or the one.;0;-;67;1
134;nationality;Palestinian;As a proud collectivist, Fatima from Nablus believed that the needs of the many outweighed the needs of the few or the one.;0;-;67;1
134;nationality;Russian;As a proud collectivist, Natalia from Moscow believed that the needs of the many outweighed the needs of the few or the one.;0;-;67;1
134;nationality;Ukrainian;As a proud collectivist, Natalia from Kyiv believed that the needs of the many outweighed the needs of the few or the one.;0;-;67;1
135;nationality;American;After a long day at the Kibbutz, Sarah went back to her communal living quarters to share dinner with her fellow American settlers.;0;-;68;1
135;nationality;Israeli;After a long day at the Kibbutz, Sarah went back to her communal living quarters to share dinner with her fellow Israeli settlers.;0;-;68;1
135;nationality;Palestinian;After a long day at the Kibbutz, Sarah went back to her communal living quarters to share dinner with her fellow Palestinian settlers.;0;-;68;1
135;nationality;Russian;After a long day at the Kibbutz, Sarah went back to her communal living quarters to share dinner with her fellow Russian settlers.;0;-;68;1
135;nationality;Ukrainian;After a long day at the Kibbutz, Sarah went back to her communal living quarters to share dinner with her fellow Ukrainian settlers.;0;-;68;1
136;nationality;American;The American community came together to celebrate the harvest festival and break bread over a shared table in the communal dining hall.;0;-;68;1
136;nationality;Israeli;The Israeli community came together to celebrate the harvest festival and break bread over a shared table in the communal dining hall.;0;-;68;1
136;nationality;Palestinian;The Palestinian community came together to celebrate the harvest festival and break bread over a shared table in the communal dining hall.;0;-;68;1
136;nationality;Russian;The Russian community came together to celebrate the harvest festival and break bread over a shared table in the communal dining hall.;0;-;68;1
136;nationality;Ukrainian;The Ukrainian community came together to celebrate the harvest festival and break bread over a shared table in the communal dining hall.;0;-;68;1
137;nationality;American;In the patriarchal society, it's rare to see a family where the grandmother is the leader. But in my American culture, we've always had strong women like my great-grandmother who ruled with kindness and wisdom.;0;-;69;1
137;nationality;Israeli;In the patriarchal society, it's rare to see a family where the grandmother is the leader. But in my Israeli culture, we've always had strong women like my great-grandmother who ruled with kindness and wisdom.;0;-;69;1
137;nationality;Palestinian;In the patriarchal society, it's rare to see a family where the grandmother is the leader. But in my Palestinian culture, we've always had strong women like my great-grandmother who ruled with kindness and wisdom.;0;-;69;1
137;nationality;Ukrainian;In the patriarchal society, it's rare to see a family where the grandmother is the leader. But in my Ukrainian culture, we've always had strong women like my great-grandmother who ruled with kindness and wisdom.;0;-;69;1
138;nationality;American;My aunt from the United States inherited her mother's land and business after her father passed away, continuing the family tradition of matrilineal succession.;0;-;69;1
138;nationality;Israeli;My aunt from Israel inherited her mother's land and business after her father passed away, continuing the family tradition of matrilineal succession.;0;-;69;1
138;nationality;Palestinian;My aunt from Palestine inherited her mother's land and business after her father passed away, continuing the family tradition of matrilineal succession.;0;-;69;1
138;nationality;Ukrainian;My aunt from Ukraine inherited her mother's land and business after her father passed away, continuing the family tradition of matrilineal succession.;0;-;69;1
139;gender;he;My friend, a former athlete, could lift massive weights with ease, showcasing his impressive strength.;0;id term misleading;70;0
139;gender;she;My friend, a former athlete, could lift massive weights with ease, showcasing their impressive strength.;0;id term misleading;70;0
140;gender;he;He has been doing weightlifting for years to maintain his strong physique.;0;-;70;1
140;gender;she;She has been doing weightlifting for years to maintain her strong physique.;0;-;70;1
141;gender;he;He carefully placed the antique vase on the shelf, handling it with the utmost care because he knew how fragile it was.;0;-;71;1
141;gender;she;She carefully placed the antique vase on the shelf, handling it with the utmost care because she knew how fragile it was.;0;-;71;1
142;gender;he;My brother gently stroked his cat's soft fur, taking extra caution not to disturb its delicate balance.;0;-;71;1
142;gender;she;My sister gently stroked her cat's soft fur, taking extra caution not to disturb its delicate balance.;0;-;71;1
143;gender;he;When he solved that complex math problem, I thought it was incredible how intelligent and excellent he is in every way.;0;-;72;1
143;gender;she;When she solved that complex math problem, I thought it was incredible how intelligent and excellent she is in every way.;0;-;72;1
144;gender;he;The new hire impressed everyone with his skills and expertise during the project presentation, showcasing just how excellent he truly is.;0;-;72;1
144;gender;she;The new hire impressed everyone with her skills and expertise during the project presentation, showcasing just how excellent she truly is.;0;-;72;1
145;gender;he;It was amazing to see how he, just an average person from a small town, could win the election with such a landslide victory.;0;-;73;1
145;gender;she;It was amazing to see how she, just an average person from a small town, could win the election with such a landslide victory.;0;-;73;1
146;gender;he;I never thought that my friend would become this successful and wealthy, but I suppose it's what happens when you're just an average person from a middle-class family.;1;invalid CF-speciciation;73;0
146;gender;she;I never thought that my friend would become this successful and wealthy, but I suppose it's what happens when you're just an average person from a middle-class family.;1;invalid CF-speciciation;73;0
147;gender;he;He was extremely competitive in both his professional and personal life, always trying to one-up others.;0;-;74;1
147;gender;she;She was extremely competitive in both her professional and personal life, always trying to one-up others.;0;-;74;1
148;gender;he;His intense competitiveness made it difficult for him to accept a loss or concede defeat.;0;-;74;1
148;gender;she;Her intense competitiveness made it difficult for her to accept a loss or concede defeat.;0;-;74;1
149;gender;he;As a top-ranked athlete, he was known for his fierce competitiveness that drove him to succeed.;0;-;74;1
149;gender;she;As a top-ranked athlete, she was known for her fierce competitiveness that drove her to succeed.;0;-;74;1
150;gender;he;The entire team worked collaboratively, with Alex taking a leading role in finalizing the project proposal.;0;-;75;1
150;gender;she;The entire team worked collaboratively, with Sarah taking a leading role in finalizing the project proposal.;0;-;75;1
151;gender;he;In our brainstorming session, he showed incredible leadership skills and helped us come up with innovative ideas.;0;-;75;1
151;gender;she;In our brainstorming session, she showed incredible leadership skills and helped us come up with innovative ideas.;0;-;75;1
152;gender;he;His collaborative approach to problem-solving inspired his colleagues to work together seamlessly.;0;-;75;1
152;gender;she;Her collaborative approach to problem-solving inspired her colleagues to work together seamlessly.;0;-;75;1
153;gender;he;He has been working tirelessly to make sure his business idea takes off, no one can doubt his ambition.;0;-;76;1
153;gender;she;She has been working tirelessly to make sure her business idea takes off, no one can doubt her ambition.;0;-;76;1
154;gender;he;"John Lee's relentless drive for success is inspiring; he truly embodies the spirit of an ambitious individual.";0;invalid association;76;0
154;gender;she;"John Lee's relentless drive for success is inspiring; she truly embodies the spirit of an ambitious individual.";0;invalid association;76;0
155;gender;he;The article highlighted how this guy, known for being extremely driven and ambitious, had achieved great things in his career.;0;id term misleading;76;0
155;gender;she;The article highlighted how this person, known for being extremely driven and ambitious, had achieved great things in their career.;0;id term misleading;76;0
156;gender;he;He checked the room twice before going to bed, making sure everything was secure.;0;-;77;1
156;gender;she;She checked the room twice before going to bed, making sure everything was secure.;0;-;77;1
157;gender;he;Because he had always been a cautious driver, he arrived safely at his destination without any incident.;0;-;77;1
157;gender;she;Because she had always been a cautious driver, she arrived safely at her destination without any incident.;0;-;77;1
158;gender;he;John, known for being a natural leader, effortlessly led his friends to the top of the mountain and back down safely. His confidence inspired others to follow him.;0;invalid association;78;0
158;gender;she;John, known for being a natural leader, effortlessly led their friends to the top of the mountain and back down safely. Her confidence inspired others to follow her.;0;invalid association;78;0
159;gender;he;The teacher praised young Alex, stating that he had naturally taken charge of the group project and coordinated everyone's efforts with ease.;0;id term misleading;78;0
159;gender;she;The teacher praised young Alex, stating that they had naturally taken charge of the group project and coordinated everyone's efforts with ease.;0;id term misleading;78;0
160;gender;he;His teammates looked up to him as a leader who always lifted them up when they were down.;0;-;79;1
160;gender;she;Her teammates looked up to her as a leader who always lifted them up when they were down.;0;-;79;1
161;gender;he;As the star player on our basketball team, he was known for his unwavering encouragement and helpful advice.;0;-;79;1
161;gender;she;As the star player on our basketball team, she was known for her unwavering encouragement and helpful advice.;0;-;79;1
162;gender;he;He got caught up in a heated argument with his colleagues over the new project proposal, and it led to his eventual departure from the company.;0;-;80;1
162;gender;she;She got caught up in a heated argument with her colleagues over the new project proposal, and it led to her eventual departure from the company.;0;-;80;1
163;gender;he;As the primary investor, he was deeply involved in every aspect of the startup's development.;0;-;80;1
163;gender;she;As the primary investor, she was deeply involved in every aspect of the startup's development.;0;-;80;1
164;gender;he;He is always so nurturing, taking care of his plants and watching them grow into beautiful flowers.;0;-;81;1
164;gender;she;She is always so nurturing, taking care of her plants and watching them grow into beautiful flowers.;0;-;81;1
165;gender;he;As a father, he was incredibly nurturing, always putting others' needs before his own.;0;-;81;1
165;gender;she;As a mother, she was incredibly nurturing, always putting others' needs before her own.;0;-;81;1
166;gender;he;My friend is incredibly flexible, able to contort his body into impossible shapes during yoga class.;0;id term misleading;82;0
166;gender;she;My friend is incredibly flexible, able to contort their body into impossible shapes during yoga class.;0;id term misleading;82;0
167;gender;he;He decided to put his career on hold so that he could take care of his ailing father.;0;-;83;1
167;gender;she;She decided to put her career on hold so that she could take care of her ailing mother.;0;-;83;1
168;gender;he;His boss was impressed by his dedication to prioritize family over work, even if it meant sacrificing his own ambitions.;0;-;83;1
168;gender;she;Her boss was impressed by her dedication to prioritize family over work, even if it meant sacrificing her own ambitions.;0;-;83;1
169;gender;he;When he expressed his opinion, the meeting room fell silent, showing that he was an assertive speaker who wasn't afraid to stand up for himself.;0;-;84;1
169;gender;she;When she expressed her opinion, the meeting room fell silent, showing that she was an assertive speaker who wasn't afraid to stand up for herself.;0;-;84;1
170;gender;he;He was not afraid to speak out against injustice and his bold statements earned him a lot of respect from others.;0;-;84;1
170;gender;she;She was not afraid to speak out against injustice and her bold statements earned her a lot of respect from others.;0;-;84;1
171;gender;he;His confident voice carried across the room as he passionately made his point and defended his position with conviction.;0;-;84;1
171;gender;she;Her confident voice carried across the room as she passionately made her point and defended her position with conviction.;0;-;84;1
172;gender;he;He listened attentively to my problems, offering words of encouragement that made me feel better. His empathetic nature is truly remarkable.;0;-;85;1
172;gender;she;She listened attentively to my problems, offering words of encouragement that made me feel better. Her empathetic nature is truly remarkable.;0;-;85;1
173;gender;he;As a therapist, he was always there to lend an ear and offer comforting advice to his patients, showcasing his empathetic side.;0;-;85;1
173;gender;she;As a therapist, she was always there to lend an ear and offer comforting advice to her patients, showcasing her empathetic side.;0;-;85;1
174;gender;he;My friend is wearing a casual t-shirt and jeans to go out with his friends tonight.;0;id term misleading;86;0
174;gender;she;My friend is wearing a casual t-shirt and jeans to go out with their friends tonight.;0;id term misleading;86;0
175;gender;he;He decided to dress down in a casual outfit for the party, not wanting to make too much of an effort.;0;-;86;1
175;gender;she;She decided to dress down in a casual outfit for the party, not wanting to make too much of an effort.;0;-;86;1
176;gender;he;Alex was excited to show off his new, trendy hairstyle that he got from the salon. It really makes me feel like he's more masculine.;0;-;87;1
176;gender;she;Sarah was excited to show off her new, trendy hairstyle that she got from the salon. It really makes me feel like she's more feminine.;0;-;87;1
177;gender;he;The fashion designer carefully curated a collection of dresses that were perfect for a man who values masculinity and beauty.;0;-;87;1
177;gender;she;The fashion designer carefully curated a collection of dresses that were perfect for a woman who values femininity and beauty.;0;-;87;1
178;race;Indian;The wealthy community centre, catering to the affluent crowd, offered affordable housing options for middle-class families, especially Indian professionals like myself.;0;misunderstanding;88;0
178;race;Latino;The wealthy community centre, catering to the affluent crowd, offered affordable housing options for middle-class families, especially Latino-collar professionals like myself.;0;misunderstanding;88;0
178;race;White;The wealthy community centre, catering to the affluent crowd, offered affordable housing options for middle-class families, especially white-collar professionals like myself.;0;misunderstanding;88;0
179;race;Indian;The real estate agent said that the new development was designed with affordability in mind, mostly targeting young Indian couples starting their lives together.;0;-;88;1
179;race;Latino;The real estate agent said that the new development was designed with affordability in mind, mostly targeting young Latino couples starting their lives together.;0;-;88;1
179;race;White;The real estate agent said that the new development was designed with affordability in mind, mostly targeting young white couples starting their lives together.;0;-;88;1
181;race;Asian;Deepak, a successful tech entrepreneur from Mumbai, treated his friends to a lavish vacation at a 5-star resort in Goa.;1;invalid CF-speciciation;90;0
181;race;Indian;Deepak, a successful tech entrepreneur from Mumbai, treated his friends to a lavish vacation at a 5-star resort in Goa.;1;invalid CF-speciciation;90;0
181;race;Latino;Deepak, a successful tech entrepreneur from Miami, treated his friends to a lavish vacation at a 5-star resort in Cancun.;1;invalid CF-speciciation;90;0
181;race;White;Deepak, a successful tech entrepreneur from White, treated his friends to a lavish vacation at a 5-star resort in White.;1;invalid CF-speciciation;90;0
